topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
160.0,0.0,191.0,15.0,1.0,3541.068115234375,543.296875,60032.0,9344.0,6.424657534246576,278168.0,3306.308349609375,556.359375,62688.0,2944.0,21.293478260869566,142428.0,3434.570068359375,530.234375,63680.0,6400.0,9.95,135740.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,0.0,223.0,15.0,1.0,4144.884216308594,511.8515625,64672.0,60608.0,1.0670538542766632,262068.0,3387.798583984375,514.671875,62880.0,6784.0,9.268867924528301,131756.0,4886.0615234375,509.03125,1760.0,53824.0,0.032699167657550536,130312.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,0.0,255.0,15.0,1.0,8874.427673339844,530.3671875,1984.0,12928.0,0.15346534653465346,271548.0,8914.023193359375,527.265625,2464.0,28096.0,0.08769931662870159,134980.0,8815.5927734375,533.46875,65280.0,50368.0,1.2960609911054637,136568.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,0.0,287.0,15.0,1.0,9118.734375,561.625,2048.0,39840.0,0.05140562248995984,287552.0,8963.636474609375,554.859375,3360.0,41152.0,0.08164852255054432,142044.0,9182.284912109375,568.390625,63744.0,64224.0,0.992526158445441,145508.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,0.0,319.0,15.0,1.0,13085.0224609375,540.59375,63584.0,18624.0,3.4140893470790377,276784.0,13670.154052734375,544.953125,288.0,17184.0,0.01675977653631285,139508.0,12461.882568359375,536.234375,1120.0,1440.0,0.7777777777777778,137276.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,0.0,351.0,15.0,1.0,16420.6396484375,531.78125,59520.0,21440.0,2.7761194029850746,272272.0,14578.915771484375,533.421875,448.0,3232.0,0.13861386138613863,136556.0,18256.980224609375,530.140625,59616.0,18208.0,3.274165202108963,135716.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,0.0,383.0,15.0,1.0,36163.0380859375,464.84375,56768.0,63904.0,0.8883324987481221,238000.0,43947.3349609375,467.59375,50816.0,28192.0,1.8024971623155506,119704.0,28363.6162109375,462.09375,4480.0,35712.0,0.12544802867383512,118296.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,0.0,415.0,15.0,1.0,25192.288818359375,469.234375,2624.0,30528.0,0.0859538784067086,240248.0,24181.864990234375,478.796875,3136.0,10592.0,0.29607250755287007,122572.0,26019.829833984375,459.671875,65344.0,19936.0,3.2776886035313,117676.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,16.0,31.0,31.0,1.0,644.531005859375,566.984375,2432.0,10944.0,0.2222222222222222,290296.0,594.702880859375,563.515625,2848.0,6208.0,0.4587628865979381,144260.0,670.294677734375,570.453125,65344.0,4736.0,13.797297297297296,146036.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,16.0,63.0,31.0,1.0,989.3788452148438,566.2421875,1024.0,1088.0,0.9411764705882353,289916.0,1304.9833984375,562.71875,63136.0,64448.0,0.9796425024826216,144056.0,648.945068359375,569.765625,2080.0,2176.0,0.9558823529411765,145860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,16.0,95.0,31.0,1.0,27781.094665527344,489.6953125,54336.0,62592.0,0.8680981595092024,250724.0,3484.784912109375,559.609375,55712.0,56032.0,0.9942889777270132,143260.0,42301.4521484375,419.78125,1984.0,6560.0,0.3024390243902439,107464.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,16.0,127.0,31.0,1.0,1917.5487670898438,565.8828125,6432.0,57024.0,0.1127946127946128,289732.0,3136.58984375,574.1875,9088.0,56448.0,0.16099773242630386,146992.0,560.572021484375,557.578125,63040.0,576.0,109.44444444444444,142740.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,16.0,159.0,31.0,1.0,171.7177734375,553.53125,64096.0,62976.0,1.0177845528455285,283408.0,135.7802734375,556.46875,1152.0,160.0,7.2,142456.0,190.3974609375,550.59375,63552.0,62816.0,1.011716760061131,140952.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,16.0,191.0,31.0,1.0,574.9462280273438,544.8046875,63104.0,4192.0,15.053435114503817,278940.0,353.374755859375,553.984375,65440.0,1408.0,46.47727272727273,141820.0,627.984375,535.625,64096.0,2784.0,23.022988505747126,137120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,16.0,223.0,31.0,1.0,310.33099365234375,516.5703125,63264.0,192.0,329.5,264484.0,309.234375,520.375,62400.0,2336.0,26.71232876712329,133216.0,282.476318359375,512.765625,608.0,63392.0,0.009591115598182737,131268.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,16.0,255.0,31.0,1.0,748.5458374023438,495.1796875,62528.0,11008.0,5.680232558139535,253532.0,561.411865234375,505.703125,62816.0,4352.0,14.433823529411764,129460.0,714.1943359375,484.65625,65024.0,6656.0,9.76923076923077,124072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,16.0,287.0,31.0,1.0,830.767333984375,479.671875,62688.0,6688.0,9.373205741626794,245592.0,1010.650146484375,482.921875,64448.0,1888.0,34.13559322033898,123628.0,629.759521484375,476.421875,64160.0,4800.0,13.366666666666667,121964.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,16.0,319.0,31.0,1.0,3071.25,472.25,65088.0,47584.0,1.367854741089442,241792.0,2618.25,475.5,1440.0,47424.0,0.030364372469635626,121728.0,3503.125,469.0,64192.0,160.0,401.2,120064.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,16.0,351.0,31.0,1.0,3345.171875,452.375,64256.0,64320.0,0.9990049751243781,231616.0,3305.423583984375,457.328125,63392.0,2944.0,21.532608695652176,117076.0,3335.853271484375,447.421875,960.0,61376.0,0.01564129301355579,114540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,16.0,383.0,31.0,1.0,6596.90234375,455.3125,59264.0,18560.0,3.193103448275862,233120.0,6178.851318359375,467.234375,63328.0,34944.0,1.8122710622710623,119612.0,6730.691162109375,443.390625,61440.0,49152.0,1.25,113508.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,16.0,415.0,31.0,1.0,488.49163818359375,400.4765625,63328.0,2208.0,28.681159420289855,205044.0,476.49609375,406.0625,64128.0,1696.0,37.81132075471698,103952.0,438.081787109375,394.890625,64288.0,512.0,125.5625,101092.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,32.0,31.0,47.0,1.0,7907.796875,528.375,2080.0,52480.0,0.039634146341463415,270528.0,7606.8125,528.75,3168.0,63392.0,0.049974760222110046,135360.0,8208.5,528.0,65088.0,54624.0,1.1915641476274166,135168.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,32.0,63.0,47.0,1.0,7087.118591308594,544.8515625,6336.0,56032.0,0.11307824100513993,278964.0,11045.25,514.0,1824.0,49952.0,0.03651505445227418,131584.0,1225.349365234375,575.703125,3584.0,6080.0,0.5894736842105263,147380.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,32.0,95.0,47.0,1.0,38289.90234375,227.6875,11040.0,2688.0,4.107142857142857,116576.0,49894.173583984375,341.328125,3968.0,60416.0,0.06567796610169492,87380.0,857.247802734375,114.046875,6816.0,7808.0,0.8729508196721312,29196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,32.0,127.0,47.0,1.0,20187.046630859375,505.484375,50912.0,6784.0,7.504716981132075,258808.0,33502.419677734375,449.546875,52928.0,6624.0,7.990338164251208,115084.0,613.665771484375,561.421875,63296.0,160.0,395.6,143724.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,32.0,159.0,47.0,1.0,194.046875,558.125,64608.0,63776.0,1.0130456598093327,285760.0,177.7099609375,559.59375,992.0,61600.0,0.016103896103896103,143256.0,206.0693359375,556.65625,64288.0,2176.0,29.544117647058822,142504.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,32.0,191.0,47.0,1.0,536.825927734375,548.546875,62816.0,62816.0,1.0,280856.0,338.984375,556.625,65408.0,62752.0,1.0423253442121367,142496.0,604.1552734375,540.46875,63424.0,64.0,991.0,138360.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,32.0,223.0,47.0,1.0,254.72698974609375,518.9140625,63232.0,4192.0,15.083969465648854,265684.0,254.810302734375,524.046875,64544.0,4032.0,16.00793650793651,134156.0,201.9521484375,513.78125,64384.0,160.0,402.4,131528.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,32.0,255.0,47.0,1.0,402.632568359375,496.234375,62720.0,63968.0,0.9804902451225613,254072.0,264.236083984375,507.328125,65088.0,64960.0,1.0019704433497536,129876.0,294.886474609375,485.140625,64800.0,64544.0,1.0039662865642043,124196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,32.0,287.0,47.0,1.0,21114.843200683594,404.0234375,43008.0,33216.0,1.2947976878612717,206860.0,450.8427734375,484.53125,2464.0,62976.0,0.0391260162601626,124040.0,28815.827880859375,323.515625,48544.0,35776.0,1.3568872987477638,82820.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,32.0,319.0,47.0,1.0,4927.381286621094,460.4609375,19232.0,54016.0,0.35604265402843605,235756.0,9218.984130859375,445.484375,17696.0,53856.0,0.3285799168152109,114044.0,187.18359375,475.4375,1216.0,160.0,7.6,121712.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,32.0,351.0,47.0,1.0,346.00628662109375,459.5390625,61856.0,62528.0,0.989252814738997,235284.0,496.1474609375,460.59375,62272.0,64384.0,0.967196819085487,117912.0,193.640380859375,458.484375,64640.0,63680.0,1.015075376884422,117372.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,32.0,383.0,47.0,1.0,4331.897888183594,410.4765625,49952.0,54144.0,0.9225768321513003,210164.0,440.394287109375,452.890625,63232.0,62848.0,1.0061099796334012,115940.0,4625.49609375,368.0625,52640.0,56832.0,0.9262387387387387,94224.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,32.0,415.0,47.0,1.0,3274.470458984375,305.828125,61504.0,40000.0,1.5376,156584.0,3684.677490234375,315.203125,64000.0,54400.0,1.1764705882352942,80692.0,2688.482177734375,296.453125,63584.0,51136.0,1.2434292866082604,75892.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,48.0,31.0,63.0,1.0,3092.2128295898438,543.3828125,640.0,50880.0,0.012578616352201259,278212.0,4089.7568359375,538.34375,64256.0,49824.0,1.2896596017983302,137816.0,2043.884521484375,548.421875,1408.0,1056.0,1.3333333333333333,140396.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,48.0,63.0,63.0,1.0,10403.4365234375,508.96875,58560.0,46784.0,1.2517099863201095,260592.0,11326.609375,463.375,768.0,65472.0,0.011730205278592375,118624.0,5322.68359375,554.5625,57632.0,46848.0,1.230191256830601,141968.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,48.0,95.0,63.0,1.0,25831.445068359375,326.234375,64800.0,8256.0,7.848837209302325,167032.0,30447.5302734375,342.46875,31104.0,55264.0,0.5628257093225246,87672.0,20688.25,310.0,33664.0,18528.0,1.8169257340241796,79360.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,48.0,127.0,63.0,1.0,3820.2968139648438,568.9921875,13600.0,3360.0,4.0476190476190474,291324.0,6933.37109375,568.9375,17024.0,512.0,33.25,145648.0,707.216552734375,569.046875,61504.0,2848.0,21.59550561797753,145676.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,48.0,159.0,63.0,1.0,209.5625,556.75,63936.0,4512.0,14.170212765957446,285056.0,136.6240234375,560.03125,896.0,608.0,1.4736842105263157,143368.0,260.9677734375,553.46875,63552.0,3904.0,16.278688524590162,141688.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,48.0,191.0,63.0,1.0,2573.943115234375,529.296875,57152.0,60992.0,0.9370409233997902,271000.0,399.097412109375,550.390625,416.0,256.0,1.625,140900.0,3858.896240234375,508.203125,57280.0,60736.0,0.9430979978925185,130100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,48.0,223.0,63.0,1.0,3687.0263061523438,468.0703125,1760.0,57952.0,0.030369961347321922,239652.0,3692.810302734375,472.046875,3232.0,60832.0,0.05312993161493951,120844.0,3649.6162109375,464.09375,63872.0,62656.0,1.0194075587334015,118808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,48.0,255.0,63.0,1.0,3446.087646484375,459.078125,64992.0,57888.0,1.1227197346600333,235048.0,3820.859375,460.625,65248.0,61248.0,1.0653082549634274,117920.0,3066.5302734375,457.53125,65088.0,62176.0,1.0468347915594443,117128.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,48.0,287.0,63.0,1.0,15817.872985839844,469.1328125,45088.0,28128.0,1.6029579067121729,240196.0,2914.257568359375,452.234375,61952.0,64640.0,0.9584158415841584,115772.0,28150.3740234375,486.03125,57696.0,29024.0,1.9878721058434399,124424.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,48.0,319.0,63.0,1.0,7973.716735839844,451.1328125,26592.0,16992.0,1.5649717514124293,230980.0,14994.454833984375,431.671875,26496.0,16512.0,1.6046511627906976,110508.0,195.5224609375,470.59375,32.0,480.0,0.06666666666666667,120472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,48.0,351.0,63.0,1.0,299.93450927734375,458.0546875,61472.0,1344.0,45.73809523809524,234524.0,363.6318359375,461.65625,62784.0,64704.0,0.9703264094955489,118184.0,210.294677734375,454.453125,64192.0,2176.0,29.5,116340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,48.0,383.0,63.0,1.0,2564.874755859375,393.984375,56320.0,12992.0,4.334975369458128,201720.0,918.064208984375,426.828125,59456.0,6304.0,9.431472081218274,109268.0,2054.261474609375,361.140625,62752.0,6688.0,9.382775119617225,92452.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,48.0,415.0,63.0,1.0,4153.569274902344,344.6796875,54784.0,22304.0,2.456241032998565,176476.0,2767.466552734375,381.046875,3360.0,15584.0,0.21560574948665298,97548.0,2894.52734375,308.3125,51616.0,6720.0,7.680952380952381,78928.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,64.0,31.0,79.0,1.0,32448.715759277344,415.9453125,9504.0,54528.0,0.1742957746478873,212964.0,24327.945068359375,414.234375,35712.0,64320.0,0.5552238805970149,106044.0,40563.6318359375,417.65625,39200.0,55744.0,0.7032146957520092,106920.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,64.0,63.0,79.0,1.0,13834.173583984375,405.328125,23072.0,51552.0,0.4475481067659839,207528.0,10594.980224609375,461.859375,56096.0,62080.0,0.9036082474226804,118236.0,10681.802490234375,348.796875,33664.0,55008.0,0.6119837114601513,89292.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,64.0,95.0,79.0,1.0,8428.542724609375,321.859375,42176.0,62752.0,0.6721060683324834,164792.0,6877.777099609375,272.640625,14752.0,56896.0,0.2592800899887514,69796.0,5134.337646484375,371.078125,26528.0,5856.0,4.530054644808743,94996.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,64.0,127.0,79.0,1.0,5147.581787109375,608.890625,56512.0,6048.0,9.343915343915343,311752.0,5939.224365234375,652.296875,58112.0,9664.0,6.013245033112582,166988.0,587.734130859375,565.484375,63680.0,61920.0,1.028423772609819,144764.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,64.0,159.0,79.0,1.0,181.4443359375,555.65625,63264.0,61056.0,1.0361635220125787,284496.0,138.08984375,556.8125,416.0,64000.0,0.0065,142544.0,222.125,554.5,63200.0,62592.0,1.0097137014314927,141952.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,64.0,191.0,79.0,1.0,1574.6332397460938,539.0859375,63840.0,2624.0,24.329268292682926,276012.0,374.368896484375,553.921875,1952.0,1600.0,1.22,141804.0,2334.6875,524.25,62912.0,1024.0,61.4375,134208.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,64.0,223.0,79.0,1.0,468.19622802734375,515.1953125,3200.0,5760.0,0.5555555555555556,263780.0,492.460693359375,521.265625,5760.0,4416.0,1.3043478260869565,133444.0,370.234375,509.125,62144.0,1344.0,46.23809523809524,130336.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,64.0,255.0,79.0,1.0,240.070068359375,493.765625,65376.0,4512.0,14.48936170212766,252808.0,225.484375,493.125,65344.0,1984.0,32.935483870967744,126240.0,253.8349609375,494.40625,63968.0,2528.0,25.303797468354432,126568.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,64.0,287.0,79.0,1.0,17303.784606933594,441.2734375,53888.0,30912.0,1.7432712215320911,225932.0,4408.859375,462.375,43840.0,63968.0,0.6853426713356678,118368.0,29308.157958984375,420.171875,11264.0,32480.0,0.34679802955665023,107564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,64.0,319.0,79.0,1.0,19054.423583984375,507.328125,11968.0,8800.0,1.36,259752.0,35943.3193359375,539.34375,12992.0,8160.0,1.592156862745098,138072.0,115.52734375,475.3125,64480.0,640.0,100.75,121680.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,64.0,351.0,79.0,1.0,295.73919677734375,478.4453125,63840.0,352.0,181.36363636363637,244964.0,309.1240234375,477.96875,896.0,32.0,28.0,122360.0,281.900146484375,478.921875,62752.0,320.0,196.1,122604.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,64.0,383.0,79.0,1.0,2483.523193359375,428.734375,57888.0,1344.0,43.07142857142857,219512.0,412.58984375,468.8125,62912.0,1184.0,53.13513513513514,120016.0,1341.9443359375,388.65625,64704.0,160.0,404.4,99496.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,64.0,415.0,79.0,1.0,4554.372985839844,401.1328125,49824.0,9952.0,5.006430868167203,205380.0,1533.726318359375,411.234375,2464.0,61376.0,0.040145985401459854,105276.0,7370.9365234375,391.03125,47328.0,14112.0,3.3537414965986394,100104.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,80.0,31.0,95.0,1.0,7541.411071777344,428.5546875,28608.0,14496.0,1.9735099337748345,219420.0,2778.847412109375,390.390625,9376.0,6912.0,1.3564814814814814,99940.0,9390.9833984375,466.71875,19488.0,7584.0,2.569620253164557,119480.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,80.0,63.0,95.0,1.0,19467.729919433594,392.2265625,5152.0,3392.0,1.5188679245283019,200820.0,12424.4365234375,468.96875,2560.0,8416.0,0.3041825095057034,120056.0,14732.296630859375,315.484375,3616.0,60512.0,0.0597567424643046,80764.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,80.0,95.0,95.0,1.0,9397.851318359375,313.234375,46240.0,62592.0,0.7387525562372188,160376.0,7932.93359375,258.4375,27296.0,2112.0,12.924242424242424,66160.0,4857.3740234375,368.03125,17440.0,60480.0,0.28835978835978837,94216.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,80.0,127.0,95.0,1.0,3836.9725952148438,607.7578125,63808.0,60768.0,1.0500263296471828,311172.0,4105.298583984375,646.671875,64064.0,58752.0,1.0904139433551199,165548.0,540.0380859375,568.84375,64448.0,2016.0,31.96825396825397,145624.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,80.0,159.0,95.0,1.0,603.8558959960938,560.3359375,63232.0,6912.0,9.148148148148149,286892.0,416.7255859375,561.84375,192.0,2368.0,0.08108108108108109,143832.0,786.439208984375,558.828125,63296.0,4544.0,13.929577464788732,143060.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,80.0,191.0,95.0,1.0,1360.937255859375,536.015625,64640.0,62848.0,1.0285132382892057,274440.0,390.681396484375,547.921875,65504.0,64736.0,1.0118635689569946,140268.0,2047.675537109375,524.109375,64160.0,63648.0,1.008044243338361,134172.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,80.0,223.0,95.0,1.0,471.863037109375,522.109375,2720.0,62688.0,0.043389484430832057,267320.0,491.425537109375,528.109375,4992.0,2528.0,1.9746835443037976,135196.0,380.300537109375,516.109375,62688.0,60160.0,1.0420212765957446,132124.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,80.0,255.0,95.0,1.0,6442.201599121094,502.9609375,60896.0,58208.0,1.046179219351292,257516.0,253.375,493.5,64768.0,64096.0,1.0104842735896156,126336.0,12452.009521484375,512.421875,63296.0,59648.0,1.0611587982832618,131180.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,80.0,287.0,95.0,1.0,17524.9287109375,399.90625,39008.0,55168.0,0.70707656612529,204752.0,7418.224365234375,452.296875,51104.0,57984.0,0.8813465783664459,115788.0,22142.077880859375,347.515625,58432.0,62720.0,0.9316326530612244,88964.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
